Date(UTC),Pair,Side,Price,Quantity,Amount,Fee,Realized Profit
2021-04-18 03:37:32,ALPHAUSDT,BUY,1.14492000,21.00000000,24.0433200000 USDT,-0.0096173200 USDT,0.0000000000
2021-04-18 03:37:51,ALPHAUSDT,BUY,1.15414000,21.00000000,24.2369400000 USDT,-0.0048473800 USDT,0.0000000000
2021-04-18 04:12:41,IOTAUSDT,SELL,1.90040000,13.80000000,26.2255200000 USDT,-0.0052451000 USDT,0.0000000000
2021-04-18 06:23:09,IOTAUSDT,SELL,2.08050000,3.00000000,6.2415000000 USDT,-0.0012483000 USDT,0.0000000000
2021-04-18 06:23:11,IOTAUSDT,SELL,2.08050000,9.60000000,19.9728000000 USDT,-0.0039945600 USDT,0.0000000000
2021-04-18 07:10:15,ALPHAUSDT,SELL,1.53198000,65.00000000,99.5787000000 USDT,-0.0398314800 USDT,19.6550812900
2021-04-18 07:10:15,ALPHAUSDT,SELL,1.53198000,6.00000000,9.1918800000 USDT,-0.0036767500 USDT,1.8143151900
2021-04-18 07:10:15,ALPHAUSDT,SELL,1.53197000,191.00000000,292.6062700000 USDT,-0.1170425000 USDT,57.7537904100
2021-04-18 07:15:34,ALPHAUSDT,SELL,1.55437000,18.00000000,27.9786600000 USDT,-0.0055957300 USDT,0.0000000000
2021-04-18 08:18:56,ALPHAUSDT,BUY,1.51747000,18.00000000,27.3144600000 USDT,-0.0109257800 USDT,0.6642000000
2021-04-18 09:56:22,BLZUSDT,SELL,0.41116000,68.00000000,27.9588800000 USDT,-0.0055917700 USDT,0.0000000000
2021-04-18 11:27:15,IOTAUSDT,BUY,1.97170000,20.40000000,40.2226800000 USDT,-0.0160890700 USDT,0.2989990900
2021-04-18 11:27:15,IOTAUSDT,BUY,1.97210000,6.00000000,11.8326000000 USDT,-0.0047330400 USDT,0.0855409000
2021-04-18 11:35:13,BLZUSDT,BUY,0.40568000,68.00000000,27.5862400000 USDT,-0.0110344900 USDT,0.3726400000
2021-04-18 12:26:09,BLZUSDT,SELL,0.39694000,70.00000000,27.7858000000 USDT,-0.0055571600 USDT,0.0000000000
2021-04-18 12:26:20,BLZUSDT,SELL,0.39789000,70.00000000,27.8523000000 USDT,-0.0055704600 USDT,0.0000000000
2021-04-18 13:12:11,BLZUSDT,SELL,0.41057000,7.00000000,2.8739900000 USDT,-0.0005747900 USDT,0.0000000000
2021-04-18 13:12:11,BLZUSDT,SELL,0.41057000,11.00000000,4.5162700000 USDT,-0.0009032500 USDT,0.0000000000
2021-04-18 13:12:11,BLZUSDT,SELL,0.41057000,50.00000000,20.5285000000 USDT,-0.0041057000 USDT,0.0000000000
2021-04-18 13:47:51,KNCUSDT,SELL,2.84112000,9.00000000,25.5700800000 USDT,-0.0051140100 USDT,0.0000000000
2021-04-18 13:48:11,KNCUSDT,SELL,2.84737000,9.00000000,25.6263300000 USDT,-0.0051252600 USDT,0.0000000000
2021-04-18 14:21:08,BLZUSDT,SELL,0.41977000,51.00000000,21.4082700000 USDT,-0.0042816500 USDT,0.0000000000
2021-04-18 14:21:08,BLZUSDT,SELL,0.41977000,16.00000000,6.7163200000 USDT,-0.0013432600 USDT,0.0000000000
2021-04-18 14:26:27,BLZUSDT,SELL,0.42296000,46.00000000,19.4561600000 USDT,-0.0038912300 USDT,0.0000000000
2021-04-18 14:26:27,BLZUSDT,SELL,0.42296000,20.00000000,8.4592000000 USDT,-0.0016918400 USDT,0.0000000000
2021-04-18 14:26:28,KNCUSDT,SELL,2.86616000,9.00000000,25.7954400000 USDT,-0.0051590800 USDT,0.0000000000
2021-04-18 15:15:20,KNCUSDT,SELL,2.89366000,9.00000000,26.0429400000 USDT,-0.0052085800 USDT,0.0000000000
2021-04-18 15:20:39,BLZUSDT,SELL,0.42432000,51.00000000,21.6403200000 USDT,-0.0043280600 USDT,0.0000000000
2021-04-18 15:20:39,BLZUSDT,SELL,0.42432000,15.00000000,6.3648000000 USDT,-0.0012729600 USDT,0.0000000000
2021-04-18 15:22:01,BLZUSDT,SELL,0.42773000,65.00000000,27.8024500000 USDT,-0.0055604900 USDT,0.0000000000
2021-04-18 15:22:09,BLZUSDT,SELL,0.43113000,65.00000000,28.0234500000 USDT,-0.0056046900 USDT,0.0000000000
2021-04-18 15:22:55,BLZUSDT,SELL,0.42839000,65.00000000,27.8453500000 USDT,-0.0055690700 USDT,0.0000000000
2021-04-18 15:23:17,BLZUSDT,SELL,0.43048000,65.00000000,27.9812000000 USDT,-0.0055962400 USDT,0.0000000000
2021-04-18 15:24:35,BLZUSDT,SELL,0.42810000,65.00000000,27.8265000000 USDT,-0.0055653000 USDT,0.0000000000
2021-04-18 15:49:48,KNCUSDT,SELL,2.91097000,9.00000000,26.1987300000 USDT,-0.0052397400 USDT,0.0000000000
2021-04-18 16:00:07,BLZUSDT,SELL,0.43437000,64.00000000,27.7996800000 USDT,-0.0055599300 USDT,0.0000000000
2021-04-18 16:18:15,KNCUSDT,SELL,2.93969000,9.00000000,26.4572100000 USDT,-0.0052914400 USDT,0.0000000000
2021-04-18 18:25:10,KNCUSDT,BUY,2.87287000,54.00000000,155.1349800000 USDT,-0.0620539900 USDT,0.5557500000
2021-04-18 18:35:04,SANDUSDT,SELL,0.55391000,50.00000000,27.6955000000 USDT,-0.0055391000 USDT,0.0000000000
2021-04-18 18:56:54,SANDUSDT,SELL,0.56120000,25.00000000,14.0300000000 USDT,-0.0028060000 USDT,0.0000000000
2021-04-18 18:56:55,SANDUSDT,SELL,0.56120000,25.00000000,14.0300000000 USDT,-0.0028060000 USDT,0.0000000000
2021-04-18 18:57:18,SANDUSDT,SELL,0.56383000,4.00000000,2.2553200000 USDT,-0.0004510600 USDT,0.0000000000
2021-04-18 18:57:20,SANDUSDT,SELL,0.56383000,45.00000000,25.3723500000 USDT,-0.0050744700 USDT,0.0000000000
2021-04-18 19:00:12,SANDUSDT,SELL,0.56318000,49.00000000,27.5958200000 USDT,-0.0055191600 USDT,0.0000000000
2021-04-18 19:26:08,SANDUSDT,SELL,0.56534000,49.00000000,27.7016600000 USDT,-0.0055403300 USDT,0.0000000000
2021-04-18 21:50:21,SANDUSDT,BUY,0.55880000,50.00000000,27.9400000000 USDT,-0.0111760000 USDT,0.1330060700
2021-04-18 21:50:21,SANDUSDT,BUY,0.55880000,16.00000000,8.9408000000 USDT,-0.0035763200 USDT,0.0425619400
2021-04-18 21:50:21,SANDUSDT,BUY,0.55880000,181.00000000,101.1428000000 USDT,-0.0404571200 USDT,0.4814819800
2021-04-18 22:05:57,SANDUSDT,SELL,0.57280000,48.00000000,27.4944000000 USDT,-0.0054988800 USDT,0.0000000000
2021-04-18 22:42:59,BLZUSDT,BUY,0.44760000,98.00000000,43.8648000000 USDT,-0.0175459200 USDT,-2.6357863300
2021-04-18 22:42:59,BLZUSDT,BUY,0.44744000,163.00000000,72.9327200000 USDT,-0.0291730800 USDT,-4.3579319500
2021-04-18 22:42:59,BLZUSDT,BUY,0.44748000,45.00000000,20.1366000000 USDT,-0.0080546400 USDT,-1.2049100500
2021-04-18 22:42:59,BLZUSDT,BUY,0.44746000,490.00000000,219.2554000000 USDT,-0.0877021600 USDT,-13.1103316500
2021-04-18 22:45:50,FLMUSDT,SELL,0.97720000,27.00000000,26.3844000000 USDT,-0.0052768800 USDT,0.0000000000
2021-04-18 22:58:31,FLMUSDT,SELL,0.98930000,27.00000000,26.7111000000 USDT,-0.0053422200 USDT,0.0000000000
2021-04-18 23:15:10,SANDUSDT,BUY,0.56757000,48.00000000,27.2433600000 USDT,-0.0108973400 USDT,0.2510400000
2021-04-18 23:26:22,FLMUSDT,SELL,1.01970000,26.00000000,26.5122000000 USDT,-0.0053024400 USDT,0.0000000000
2021-04-18 23:29:12,FLMUSDT,SELL,1.04240000,26.00000000,27.1024000000 USDT,-0.0054204800 USDT,0.0000000000
2021-04-18 23:39:46,FLMUSDT,SELL,1.05940000,25.00000000,26.4850000000 USDT,-0.0052970000 USDT,0.0000000000
2021-04-19 00:30:15,FLMUSDT,SELL,1.08490000,25.00000000,27.1225000000 USDT,-0.0054245000 USDT,0.0000000000
2021-04-19 00:50:03,FLMUSDT,SELL,1.13250000,24.00000000,27.1800000000 USDT,-0.0054360000 USDT,0.0000000000
2021-04-19 01:14:03,SANDUSDT,SELL,0.56749000,47.00000000,26.6720300000 USDT,-0.0053344000 USDT,0.0000000000
2021-04-19 01:26:12,SANDUSDT,SELL,0.56829000,47.00000000,26.7096300000 USDT,-0.0053419200 USDT,0.0000000000
2021-04-19 02:20:24,SANDUSDT,BUY,0.56232000,94.00000000,52.8580800000 USDT,-0.0211432300 USDT,0.5235800000
2021-04-19 02:36:04,SANDUSDT,SELL,0.56483000,47.00000000,26.5470100000 USDT,-0.0053094000 USDT,0.0000000000
2021-04-19 02:42:40,SANDUSDT,SELL,0.56543000,47.00000000,26.5752100000 USDT,-0.0053150400 USDT,0.0000000000
2021-04-19 03:15:32,FLMUSDT,SELL,1.17770000,23.00000000,27.0871000000 USDT,-0.0054174200 USDT,0.0000000000
2021-04-19 03:46:10,SANDUSDT,SELL,0.57313000,47.00000000,26.9371100000 USDT,-0.0053874200 USDT,0.0000000000
2021-04-19 04:29:47,SANDUSDT,SELL,0.57462000,47.00000000,27.0071400000 USDT,-0.0054014200 USDT,0.0000000000
2021-04-19 05:20:12,SANDUSDT,BUY,0.56813000,188.00000000,106.8084400000 USDT,-0.0427233700 USDT,0.2580300000
2021-04-19 05:38:58,FLMUSDT,SELL,1.15330000,23.00000000,26.5259000000 USDT,-0.0053051800 USDT,0.0000000000
2021-04-19 05:39:16,FLMUSDT,SELL,1.16390000,23.00000000,26.7697000000 USDT,-0.0053539400 USDT,0.0000000000
2021-04-19 05:44:39,SANDUSDT,SELL,0.57166000,47.00000000,26.8680200000 USDT,-0.0053736000 USDT,0.0000000000
2021-04-19 05:45:18,SANDUSDT,SELL,0.57247000,47.00000000,26.9060900000 USDT,-0.0053812100 USDT,0.0000000000
2021-04-19 06:18:31,FLMUSDT,SELL,1.15490000,23.00000000,26.5627000000 USDT,-0.0053125400 USDT,0.0000000000
2021-04-19 06:59:24,SANDUSDT,SELL,0.57876000,46.00000000,26.6229600000 USDT,-0.0053245900 USDT,0.0000000000
2021-04-19 07:02:25,FLMUSDT,SELL,1.15910000,23.00000000,26.6593000000 USDT,-0.0053318600 USDT,0.0000000000
2021-04-19 08:12:29,SANDUSDT,BUY,0.56924000,140.00000000,79.6936000000 USDT,-0.0318774400 USDT,0.7034700000
2021-04-19 09:17:30,FLMUSDT,BUY,1.06680000,22.00000000,23.4696000000 USDT,-0.0093878400 USDT,0.4770122000
2021-04-19 09:17:30,FLMUSDT,BUY,1.06690000,273.00000000,291.2637000000 USDT,-0.1165054800 USDT,5.8919877900
2021-04-19 10:00:25,GRTUSDT,BUY,1.70604000,15.00000000,25.5906000000 USDT,-0.0051181200 USDT,0.0000000000
2021-04-19 10:08:48,GRTUSDT,BUY,1.68329000,15.00000000,25.2493500000 USDT,-0.0050498600 USDT,0.0000000000
2021-04-19 10:11:18,GRTUSDT,BUY,1.68337000,15.00000000,25.2505500000 USDT,-0.0050501100 USDT,0.0000000000
2021-04-19 10:13:58,GRTUSDT,BUY,1.66673000,16.00000000,26.6676800000 USDT,-0.0053335300 USDT,0.0000000000
2021-04-19 10:24:06,GRTUSDT,BUY,1.65731000,16.00000000,26.5169600000 USDT,-0.0053033900 USDT,0.0000000000
2021-04-19 10:30:53,SANDUSDT,SELL,0.54177000,49.00000000,26.5467300000 USDT,-0.0053093400 USDT,0.0000000000
2021-04-19 12:58:39,GRTUSDT,BUY,1.66413000,16.00000000,26.6260800000 USDT,-0.0053252100 USDT,0.0000000000
2021-04-19 13:23:35,GRTUSDT,BUY,1.64436000,16.00000000,26.3097600000 USDT,-0.0052619500 USDT,0.0000000000
2021-04-19 13:24:59,SANDUSDT,BUY,0.53664000,49.00000000,26.2953600000 USDT,-0.0105181400 USDT,0.2513700000
2021-04-19 14:06:25,GRTUSDT,BUY,1.63525000,16.00000000,26.1640000000 USDT,-0.0052328000 USDT,0.0000000000
2021-04-19 14:24:14,GRTUSDT,BUY,1.61694000,16.00000000,25.8710400000 USDT,-0.0051742000 USDT,0.0000000000
2021-04-19 14:29:36,GRTUSDT,BUY,1.60803000,16.00000000,25.7284800000 USDT,-0.0051456900 USDT,0.0000000000
2021-04-19 14:33:54,GRTUSDT,BUY,1.59720000,16.00000000,25.5552000000 USDT,-0.0051110400 USDT,0.0000000000
2021-04-19 14:38:50,GRTUSDT,BUY,1.58574000,16.00000000,25.3718400000 USDT,-0.0050743600 USDT,0.0000000000
2021-04-19 15:03:16,GRTUSDT,BUY,1.57206000,17.00000000,26.7250200000 USDT,-0.0053450000 USDT,0.0000000000
2021-04-19 15:17:47,SANDUSDT,SELL,0.52614000,51.00000000,26.8331400000 USDT,-0.0053666200 USDT,0.0000000000
2021-04-19 15:50:09,SANDUSDT,BUY,0.50996000,51.00000000,26.0079600000 USDT,-0.0104031800 USDT,0.8251800000
2021-04-19 16:01:14,GRTUSDT,BUY,1.53015000,17.00000000,26.0125500000 USDT,-0.0052025000 USDT,0.0000000000
2021-04-19 16:21:14,SANDUSDT,SELL,0.52765000,51.00000000,26.9101500000 USDT,-0.0053820300 USDT,0.0000000000
2021-04-19 19:04:13,SANDUSDT,SELL,0.53650000,50.00000000,26.8250000000 USDT,-0.0053650000 USDT,0.0000000000
2021-04-19 19:09:15,SANDUSDT,SELL,0.53911000,50.00000000,26.9555000000 USDT,-0.0053911000 USDT,0.0000000000
2021-04-19 19:52:13,SANDUSDT,SELL,0.53950000,50.00000000,26.9750000000 USDT,-0.0053950000 USDT,0.0000000000
2021-04-19 20:39:38,SANDUSDT,SELL,0.54321000,49.00000000,26.6172900000 USDT,-0.0053234500 USDT,0.0000000000
2021-04-19 20:39:45,SANDUSDT,SELL,0.54781000,49.00000000,26.8426900000 USDT,-0.0053685300 USDT,0.0000000000
2021-04-19 21:25:43,GRTUSDT,BUY,1.61430000,16.00000000,25.8288000000 USDT,-0.0051657600 USDT,0.0000000000
2021-04-19 21:29:40,GRTUSDT,BUY,1.60742000,16.00000000,25.7187200000 USDT,-0.0051437400 USDT,0.0000000000
2021-04-19 22:45:55,GRTUSDT,BUY,1.60367000,16.00000000,25.6587200000 USDT,-0.0051317400 USDT,0.0000000000
2021-04-19 22:47:32,SANDUSDT,BUY,0.53030000,91.00000000,48.2573000000 USDT,-0.0193029200 USDT,0.7809352100
2021-04-19 22:47:32,SANDUSDT,BUY,0.53024000,208.00000000,110.2899200000 USDT,-0.0441159600 USDT,1.7974747800
2021-04-19 23:01:43,GRTUSDT,BUY,1.59151000,16.00000000,25.4641600000 USDT,-0.0050928300 USDT,0.0000000000
2021-04-19 23:21:45,GRTUSDT,BUY,1.58679000,16.00000000,25.3886400000 USDT,-0.0050777200 USDT,0.0000000000
2021-04-19 23:25:41,GRTUSDT,BUY,1.57659000,17.00000000,26.8020300000 USDT,-0.0053604000 USDT,0.0000000000
2021-04-19 23:53:16,GRTUSDT,BUY,1.56109000,17.00000000,26.5385300000 USDT,-0.0053077000 USDT,0.0000000000
2021-04-20 00:00:41,SANDUSDT,SELL,0.51734000,52.00000000,26.9016800000 USDT,-0.0053803300 USDT,0.0000000000
2021-04-20 00:00:41,SANDUSDT,SELL,0.51764000,52.00000000,26.9172800000 USDT,-0.0053834500 USDT,0.0000000000
2021-04-20 00:07:05,GRTUSDT,BUY,1.53157000,17.00000000,26.0366900000 USDT,-0.0052073300 USDT,0.0000000000
2021-04-20 00:10:10,SANDUSDT,BUY,0.50535000,104.00000000,52.5564000000 USDT,-0.0210225600 USDT,1.2625600000
2021-04-20 00:11:52,GRTUSDT,BUY,1.52133000,17.00000000,25.8626100000 USDT,-0.0051725200 USDT,0.0000000000
2021-04-20 00:12:37,GRTUSDT,BUY,1.51293000,17.00000000,25.7198100000 USDT,-0.0051439600 USDT,0.0000000000
2021-04-20 00:20:50,GRTUSDT,BUY,1.51294000,17.00000000,25.7199800000 USDT,-0.0051439900 USDT,0.0000000000
2021-04-20 00:24:21,GRTUSDT,BUY,1.49165000,18.00000000,26.8497000000 USDT,-0.0053699400 USDT,0.0000000000
2021-04-20 00:25:59,GRTUSDT,BUY,1.49191000,17.00000000,25.3624700000 USDT,-0.0050724900 USDT,0.0000000000
2021-04-20 02:23:47,GRTUSDT,BUY,1.44901000,18.00000000,26.0821800000 USDT,-0.0052164300 USDT,0.0000000000
2021-04-20 02:40:54,SANDUSDT,SELL,0.46825000,57.00000000,26.6902500000 USDT,-0.0053380500 USDT,0.0000000000
2021-04-20 04:13:21,SANDUSDT,SELL,0.47723000,56.00000000,26.7248800000 USDT,-0.0053449700 USDT,0.0000000000
2021-04-20 05:01:08,SANDUSDT,SELL,0.48714000,55.00000000,26.7927000000 USDT,-0.0053585400 USDT,0.0000000000
2021-04-20 06:17:26,SANDUSDT,BUY,0.47271000,168.00000000,79.4152800000 USDT,-0.0317661100 USDT,0.7925499900
2021-04-20 06:40:39,GRTUSDT,BUY,1.47104000,18.00000000,26.4787200000 USDT,-0.0052957400 USDT,0.0000000000
2021-04-20 06:42:31,GRTUSDT,BUY,1.47101000,18.00000000,26.4781800000 USDT,-0.0052956300 USDT,0.0000000000
2021-04-20 06:46:07,GRTUSDT,BUY,1.46765000,18.00000000,26.4177000000 USDT,-0.0052835400 USDT,0.0000000000
2021-04-20 06:47:39,GRTUSDT,BUY,1.45164000,18.00000000,26.1295200000 USDT,-0.0052259000 USDT,0.0000000000
2021-04-20 06:56:23,GRTUSDT,BUY,1.43945000,18.00000000,25.9101000000 USDT,-0.0051820200 USDT,0.0000000000
2021-04-20 08:14:28,SANDUSDT,SELL,0.45507000,59.00000000,26.8491300000 USDT,-0.0053698200 USDT,0.0000000000
2021-04-20 09:25:35,SANDUSDT,SELL,0.47365000,23.00000000,10.8939500000 USDT,-0.0021787900 USDT,0.0000000000
2021-04-20 09:25:36,SANDUSDT,SELL,0.47365000,34.00000000,16.1041000000 USDT,-0.0032208200 USDT,0.0000000000
2021-04-20 10:06:38,SANDUSDT,SELL,0.47914000,56.00000000,26.8318400000 USDT,-0.0053663600 USDT,0.0000000000
2021-04-20 10:47:38,SANDUSDT,SELL,0.48934000,55.00000000,26.9137000000 USDT,-0.0053827400 USDT,0.0000000000
2021-04-20 11:51:44,SANDUSDT,SELL,0.49763000,54.00000000,26.8720200000 USDT,-0.0053744000 USDT,0.0000000000
2021-04-20 12:38:26,SANDUSDT,SELL,0.49992000,54.00000000,26.9956800000 USDT,-0.0053991300 USDT,0.0000000000
2021-04-20 13:19:48,SANDUSDT,SELL,0.50937000,53.00000000,26.9966100000 USDT,-0.0053993200 USDT,0.0000000000
2021-04-20 13:27:27,SANDUSDT,SELL,0.51229000,52.00000000,26.6390800000 USDT,-0.0053278100 USDT,0.0000000000
2021-04-20 13:35:56,GRTUSDT,SELL,1.59553000,10.00000000,15.9553000000 USDT,-0.0063821200 USDT,0.2967895900
2021-04-20 13:35:56,GRTUSDT,SELL,1.59555000,193.00000000,307.9411500000 USDT,-0.1231764600 USDT,5.7318992500
2021-04-20 13:35:56,GRTUSDT,SELL,1.59536000,324.00000000,516.8966400000 USDT,-0.2067586500 USDT,9.5609029900
2021-04-20 13:35:56,GRTUSDT,SELL,1.59556000,21.00000000,33.5067600000 USDT,-0.0134027000 USDT,0.6238881500
2021-04-20 13:59:34,GRTUSDT,SELL,1.60338000,17.00000000,27.2574600000 USDT,-0.0054514900 USDT,0.0000000000
2021-04-20 14:22:56,GRTUSDT,BUY,1.58138000,17.00000000,26.8834600000 USDT,-0.0107533800 USDT,0.3740000000
2021-04-20 15:02:26,GRTUSDT,SELL,1.57434000,17.00000000,26.7637800000 USDT,-0.0053527500 USDT,0.0000000000
2021-04-20 15:03:08,GRTUSDT,SELL,1.57669000,17.00000000,26.8037300000 USDT,-0.0053607400 USDT,0.0000000000
2021-04-20 15:18:31,GRTUSDT,BUY,1.54513000,34.00000000,52.5344200000 USDT,-0.0210137600 USDT,1.0330900000
2021-04-20 15:59:43,GRTUSDT,SELL,1.56118000,17.00000000,26.5400600000 USDT,-0.0053080100 USDT,0.0000000000
2021-04-20 16:20:16,SANDUSDT,SELL,0.50657000,55.00000000,27.8613500000 USDT,-0.0055722700 USDT,0.0000000000
2021-04-20 17:05:36,SANDUSDT,SELL,0.51183000,54.00000000,27.6388200000 USDT,-0.0055277600 USDT,0.0000000000
2021-04-20 17:11:41,SANDUSDT,SELL,0.51504000,54.00000000,27.8121600000 USDT,-0.0055624300 USDT,0.0000000000
2021-04-20 17:29:23,SANDUSDT,SELL,0.51807000,20.00000000,10.3614000000 USDT,-0.0020722800 USDT,0.0000000000
2021-04-20 17:29:23,SANDUSDT,SELL,0.51807000,34.00000000,17.6143800000 USDT,-0.0035228700 USDT,0.0000000000
2021-04-20 17:53:16,GRTUSDT,SELL,1.58041000,17.00000000,26.8669700000 USDT,-0.0053733900 USDT,0.0000000000
2021-04-20 17:56:46,GRTUSDT,SELL,1.59202000,17.00000000,27.0643400000 USDT,-0.0054128600 USDT,0.0000000000
2021-04-20 17:57:09,GRTUSDT,SELL,1.59828000,17.00000000,27.1707600000 USDT,-0.0054341500 USDT,0.0000000000
2021-04-20 18:00:56,GRTUSDT,SELL,1.61211000,17.00000000,27.4058700000 USDT,-0.0054811700 USDT,0.0000000000
2021-04-20 18:04:14,GRTUSDT,SELL,1.61933000,17.00000000,27.5286100000 USDT,-0.0055057200 USDT,0.0000000000
2021-04-20 18:14:10,GRTUSDT,SELL,1.61736000,17.00000000,27.4951200000 USDT,-0.0054990200 USDT,0.0000000000
2021-04-20 18:38:14,GRTUSDT,SELL,1.62713000,17.00000000,27.6612100000 USDT,-0.0055322400 USDT,0.0000000000
2021-04-20 19:59:58,GRTUSDT,SELL,1.63969000,4.00000000,6.5587600000 USDT,-0.0013117500 USDT,0.0000000000
2021-04-20 19:59:58,GRTUSDT,SELL,1.63969000,13.00000000,21.3159700000 USDT,-0.0042631900 USDT,0.0000000000
2021-04-20 21:25:06,GRTUSDT,BUY,1.56579000,130.00000000,203.5527000000 USDT,-0.0814210800 USDT,5.1335555500
2021-04-20 21:25:06,GRTUSDT,BUY,1.56583000,23.00000000,36.0140900000 USDT,-0.0144056300 USDT,0.9073244400
2021-04-20 21:54:38,GRTUSDT,SELL,1.58196000,17.00000000,26.8933200000 USDT,-0.0053786600 USDT,0.0000000000
2021-04-20 22:14:27,SANDUSDT,SELL,0.52984000,53.00000000,28.0815200000 USDT,-0.0056163000 USDT,0.0000000000
2021-04-20 22:25:15,GRTUSDT,BUY,1.55423000,17.00000000,26.4219100000 USDT,-0.0105687600 USDT,0.4714100000
2021-04-20 22:47:08,GRTUSDT,BUY,1.56246000,17.00000000,26.5618200000 USDT,-0.0053123600 USDT,0.0000000000
2021-04-20 23:35:19,GRTUSDT,SELL,1.58231000,17.00000000,26.8992700000 USDT,-0.0107597000 USDT,0.3374500000
2021-04-21 00:39:59,GRTUSDT,BUY,1.56876000,17.00000000,26.6689200000 USDT,-0.0053337800 USDT,0.0000000000
2021-04-21 01:55:09,GRTUSDT,SELL,1.58247000,17.00000000,26.9019900000 USDT,-0.0107607900 USDT,0.2330700000
2021-04-21 02:42:57,GRTUSDT,SELL,1.57209000,17.00000000,26.7255300000 USDT,-0.0053451000 USDT,0.0000000000
2021-04-21 02:45:04,GRTUSDT,SELL,1.58288000,17.00000000,26.9089600000 USDT,-0.0053817900 USDT,0.0000000000
2021-04-21 03:53:10,GRTUSDT,BUY,1.55724000,18.00000000,28.0303200000 USDT,-0.0112121200 USDT,0.3644100000
2021-04-21 03:53:10,GRTUSDT,BUY,1.55759000,16.00000000,24.9214400000 USDT,-0.0099685700 USDT,0.3183200000
2021-04-21 03:55:09,GRTUSDT,BUY,1.55129000,17.00000000,26.3719300000 USDT,-0.0052743800 USDT,0.0000000000
2021-04-21 03:59:32,GRTUSDT,BUY,1.54429000,18.00000000,27.7972200000 USDT,-0.0055594400 USDT,0.0000000000
2021-04-21 04:15:11,GRTUSDT,BUY,1.53786000,18.00000000,27.6814800000 USDT,-0.0055362900 USDT,0.0000000000
2021-04-21 06:28:55,GRTUSDT,SELL,1.58951000,53.00000000,84.2440300000 USDT,-0.0336976100 USDT,2.3933999900
2021-04-21 06:52:45,GRTUSDT,SELL,1.59752000,17.00000000,27.1578400000 USDT,-0.0054315600 USDT,0.0000000000
2021-04-21 08:05:01,GRTUSDT,BUY,1.55499000,17.00000000,26.4348300000 USDT,-0.0105739300 USDT,0.7230100000
2021-04-21 08:37:02,GRTUSDT,SELL,1.58309000,17.00000000,26.9125300000 USDT,-0.0053825000 USDT,0.0000000000
2021-04-21 08:38:42,GRTUSDT,SELL,1.58761000,17.00000000,26.9893700000 USDT,-0.0053978700 USDT,0.0000000000
2021-04-21 08:52:47,GRTUSDT,SELL,1.59805000,17.00000000,27.1668500000 USDT,-0.0054333700 USDT,0.0000000000
2021-04-21 10:04:03,GRTUSDT,BUY,1.58225000,51.00000000,80.6947500000 USDT,-0.0322779000 USDT,0.3739999900
2021-04-21 10:05:22,GRTUSDT,BUY,1.57428000,17.00000000,26.7627600000 USDT,-0.0053525500 USDT,0.0000000000
2021-04-21 10:30:31,GRTUSDT,BUY,1.56276000,17.00000000,26.5669200000 USDT,-0.0053133800 USDT,0.0000000000
2021-04-21 10:37:53,GRTUSDT,BUY,1.54923000,17.00000000,26.3369100000 USDT,-0.0052673800 USDT,0.0000000000
2021-04-21 10:47:47,GRTUSDT,BUY,1.54418000,18.00000000,27.7952400000 USDT,-0.0055590400 USDT,0.0000000000
2021-04-21 11:30:43,GRTUSDT,BUY,1.52305000,18.00000000,27.4149000000 USDT,-0.0054829800 USDT,0.0000000000
2021-04-21 11:36:19,GRTUSDT,BUY,1.51727000,18.00000000,27.3108600000 USDT,-0.0054621700 USDT,0.0000000000
2021-04-21 11:36:44,GRTUSDT,BUY,1.50859000,18.00000000,27.1546200000 USDT,-0.0054309200 USDT,0.0000000000
2021-04-21 11:46:08,GRTUSDT,BUY,1.51202000,18.00000000,27.2163600000 USDT,-0.0054432700 USDT,0.0000000000
2021-04-21 11:49:59,GRTUSDT,BUY,1.49743000,11.00000000,16.4717300000 USDT,-0.0032943400 USDT,0.0000000000
2021-04-21 11:49:59,GRTUSDT,BUY,1.49743000,7.00000000,10.4820100000 USDT,-0.0020964000 USDT,0.0000000000
2021-04-21 12:09:04,GRTUSDT,BUY,1.48787000,18.00000000,26.7816600000 USDT,-0.0053563300 USDT,0.0000000000
2021-04-21 14:34:25,GRTUSDT,SELL,1.55965000,150.00000000,233.9475000000 USDT,-0.0935790000 USDT,4.8848135500
2021-04-21 14:34:25,GRTUSDT,SELL,1.55934000,7.00000000,10.9153800000 USDT,-0.0043661500 USDT,0.2257879600
2021-04-21 14:34:25,GRTUSDT,SELL,1.55933000,6.00000000,9.3559800000 USDT,-0.0037423900 USDT,0.1934725400
2021-04-21 14:34:25,GRTUSDT,SELL,1.55955000,14.00000000,21.8337000000 USDT,-0.0087334800 USDT,0.4545159300
2021-04-21 14:44:08,GRTUSDT,SELL,1.58256000,17.00000000,26.9035200000 USDT,-0.0053807000 USDT,0.0000000000
2021-04-21 16:04:16,GRTUSDT,SELL,1.62877000,17.00000000,27.6890900000 USDT,-0.0055378100 USDT,0.0000000000
2021-04-21 16:04:17,GRTUSDT,SELL,1.62856000,17.00000000,27.6855200000 USDT,-0.0055371000 USDT,0.0000000000
2021-04-21 16:07:48,GRTUSDT,SELL,1.64464000,17.00000000,27.9588800000 USDT,-0.0055917700 USDT,0.0000000000
2021-04-21 16:16:01,GRTUSDT,SELL,1.65589000,16.00000000,26.4942400000 USDT,-0.0052988400 USDT,0.0000000000
